"","gene","BOOST_Ising","BOOST_GP","SPARK","BinSpect"
"5348","Sbf2",0,1,0,0
"5349","Dag1",0,0,0,1
"5350","Ap1m1",0,0,0,0
"5351","Eif2s1",0,0,0,0
"5352","Ube2j1",0,0,0,0
"5353","Tex264",0,0,0,0
"5354","AI837181",0,0,0,1
"5355","Ict1",0,0,0,0
"5356","Smarcc2",0,0,0,0
"5357","Mnat1",0,0,0,0
"5358","Iqub",0,0,0,0
"5359","Ubqln2",0,0,0,0
"5360","Thy1",0,1,0,0
"5361","Pfdn4",0,0,0,0
"5362","Gclc",0,0,0,0
"5363","Dhrs2",0,0,0,0
"5364","Srp54a",0,0,0,0
"5365","Pdzd4",0,0,0,0
"5366","Mzt1",0,0,0,0
"5367","Rps3a1",0,0,0,0
"5368","Prkar1a",0,0,0,0
"5369","Prkce",0,0,1,0
"5370","Tomm70a",0,0,0,0
"5371","Sfi1",0,0,0,0
"5372","Kifap3",0,0,0,0
"5373","Fam114a2",0,0,0,0
"5374","Pisd.ps1",0,0,0,0
"5375","Ap3s2",0,0,0,0
"5376","Mars",0,0,0,0
"5377","Rexo4",0,0,0,0
"5378","Rps27l",0,0,0,0
"5379","Xpo5",0,0,0,0
"5380","Acta1",0,0,0,0
"5381","Pacsin1",0,0,0,0
"5382","Rnf7",0,0,0,0
"5383","Nras",0,0,0,0
"5384","Mrfap1",0,1,0,0
"5385","Stox2",0,1,0,0
"5386","Cyld",0,0,0,0
"5387","Syn2",1,1,1,1
"5388","Nsmaf",0,0,0,0
"5389","Med29",0,0,0,0
"5390","Dpm3",0,0,0,0
"5391","Rgag4",0,0,0,0
"5392","Adam10",0,0,0,0
"5393","Ptprm",0,0,0,0
"5394","Tubb4a",0,0,0,0
"5395","Abracl",0,0,0,1
"5396","Camta1",1,0,1,1
"5397","Fbxo6",0,0,0,0
"5398","Neto1",0,0,0,0
"5399","Raf1",0,0,0,0
"5400","Rac3",0,0,0,0
"5401","Shfm1",0,0,0,0
"5402","Ttc13",0,0,0,0
"5403","Cpsf4",0,0,0,0
"5404","Kpnb1",0,0,0,0
"5405","Srebf1",1,0,1,1
"5406","Slc25a28",0,0,0,0
"5407","Unc79",0,0,0,0
"5408","Thoc7",0,0,0,0
"5409","Kat2b",0,0,0,0
"5410","Ppargc1a",0,0,0,0
"5411","Prpf4b",0,0,0,0
"5412","Tmem251",0,0,0,0
"5413","Ggct",0,0,0,0
"5414","Mrps18a",0,0,0,0
"5415","Kctd3",0,0,0,0
"5416","Pts",0,0,0,0
"5417","Snap25",1,1,1,1
"5418","Slc6a13",1,0,0,0
"5419","Ccs",0,0,0,0
"5420","Atp5g3",0,0,0,0
"5421","Atp6v1e1",0,1,1,1
"5422","Ascc1",0,0,0,0
"5423","Mbip",0,0,0,0
"5424","Lrrc16a",0,0,0,0
"5425","Npr1",0,0,0,0
"5426","Gng12",0,0,0,0
"5427","Mrpl12",0,0,0,0
"5428","Emc3",0,0,0,0
"5429","X0610010K14Rik",0,0,0,0
"5430","Gm608",0,0,0,0
"5431","Fam189b",0,0,0,0
"5432","Larp1b",0,0,0,0
"5433","Slc11a2",0,0,0,0
"5434","Cdhr1",1,1,1,1
"5435","Chid1",0,0,0,0
"5436","Hmgn1",0,0,0,1
"5437","Spata5",0,0,0,0
"5438","Ube3a",0,0,0,0
"5439","Ldhb",0,0,0,1
"5440","Ept1",0,0,0,0
"5441","Dhrs13",0,0,0,0
"5442","Perp",0,0,0,0
"5443","Arhgap39",0,0,0,0
"5444","Stx7",0,0,0,0
"5445","Zfp12",0,0,0,0
"5446","Rbbp7",0,0,0,0
"5447","Zfp760",0,0,0,0
"5448","Mcf2l",1,0,1,1
"5449","Ndufb11",0,0,0,0
"5450","M6pr",0,0,0,0
"5451","Ptrhd1",0,0,0,0
"5452","Nop10",0,0,0,0
"5453","Tmem80",0,0,0,0
"5454","Shank1",0,0,0,0
"5455","Mat2a",0,0,0,0
"5456","Cdk5rap2",0,0,0,1
"5457","Tmpo",0,0,0,0
"5458","Nav1",0,0,0,0
"5459","Psma3",0,0,0,0
"5460","Clk1",0,0,0,0
"5461","Acsbg1",1,0,1,1
"5462","Zcchc14",0,0,0,0
"5463","Hnmt",0,0,0,0
"5464","Txndc12",0,0,0,0
"5465","Grm1",1,0,1,1
"5466","Supt4a",0,0,0,0
"5467","Cdh11",0,0,0,0
"5468","Rph3a",0,0,0,0
"5469","Rps3",0,0,0,0
"5470","Cebpz",0,0,0,0
"5471","Clptm1l",0,0,0,0
"5472","Itpk1",0,0,0,0
"5473","A230073K19Rik",0,0,0,0
"5474","Sh3gl3",0,0,0,0
"5475","Ctdspl2",0,0,0,0
"5476","Arhgdia",0,0,0,0
"5477","Taf1a",0,0,0,0
"5478","Rasgrf1",0,0,0,0
"5479","Snrpe",0,0,0,0
"5480","Dlx1",1,0,1,1
"5481","X2410018M08Rik",0,0,0,0
"5482","Usp29",0,0,0,0
"5483","Fbxo11",0,1,0,0
"5484","Il34",1,0,0,0
"5485","Gigyf1",0,0,0,0
"5486","Klhdc2",0,1,0,0
"5487","Sub1",0,0,0,0
"5488","Nnat",1,0,1,1
"5489","Tyro3",1,1,1,1
"5490","Trib2",0,0,0,0
"5491","Elmod1",0,0,0,1
"5492","Xrcc4",0,0,0,0
"5493","Tmem260",0,0,0,0
"5494","Aph1a",0,0,0,0
"5495","Atp6v0e",0,0,0,0
"5496","Eif2s3y",0,0,0,0
"5497","Rufy2",0,0,0,0
"5498","Odf4",0,0,0,0
"5499","Eif4h",0,0,1,1
"5500","Mon1b",0,0,0,0
"5501","Dnajb1",0,0,0,1
"5502","Dbc1",0,0,0,0
"5503","Sephs1",0,0,0,0
"5504","Col19a1",0,0,0,0
"5505","Rrnad1",0,0,0,0
"5506","Cdr2l",0,0,0,0
"5507","Sec22a",0,0,0,0
"5508","Acly",0,0,0,0
"5509","Ndufb2",0,0,0,0
"5510","Chpf",0,0,0,1
"5511","Lrrfip2",0,0,0,0
"5512","Rnf145",0,0,0,0
"5513","Sdf4",0,0,0,0
"5514","Kctd12",1,1,1,1
"5515","Tnfrsf1a",0,0,0,0
"5516","Mrps24",0,0,0,0
"5517","Slc25a3",0,0,0,0
"5518","Scg5",0,1,0,1
"5519","Wdr44",0,0,0,1
"5520","Hbp1",0,0,0,1
"5521","A830082K12Rik",0,0,0,0
"5522","AI854703",0,0,0,0
"5523","Mrs2",0,0,0,0
"5524","Rtn3",0,1,0,0
"5525","Pygo2",0,0,0,0
"5526","Mtch1",0,0,0,0
"5527","Krt222",0,0,0,1
"5528","Dmxl1",0,0,1,1
"5529","Tanc2",0,0,0,0
"5530","Tubgcp2",0,0,0,0
"5531","Slc6a7",0,0,0,0
"5532","Lin54",0,0,0,0
"5533","Ttc3",0,1,0,0
"5534","Mark2",0,0,0,0
"5535","Nrsn1",1,0,1,1
"5536","Arrdc3",0,0,0,0
"5537","Tmsb15b1",0,0,0,0
"5538","Igfbp5",1,1,1,1
"5539","Cat",0,0,0,0
"5540","Tmem35",0,0,1,0
"5541","Dcaf11",0,0,0,0
"5542","Tob2",0,0,0,0
"5543","Thap1",0,0,0,0
"5544","Pds5b",0,0,0,0
"5545","Pgm2l1",0,0,0,0
"5546","Cntn2",0,0,0,0
"5547","Mon2",0,0,0,0
"5548","Bai2",1,0,1,1
"5549","Pdxp",0,1,0,0
"5550","Bmpr2",0,0,0,0
"5551","B4galt6",0,0,0,0
"5552","Ralbp1",0,0,0,0
"5553","Ctnnd2",0,0,0,0
"5554","Jund",0,0,0,0
"5555","Id1",0,0,1,1
"5556","Trpm3",0,0,0,0
"5557","Vps18",0,0,0,0
"5558","Ssr4",0,0,0,0
"5559","Mettl9",0,0,0,0
"5560","Denr",0,0,0,0
"5561","C1ql1",0,0,0,0
"5562","Fam120b",0,0,0,0
"5563","Plekhf2",0,0,0,0
"5564","Hdac2",0,0,1,0
"5565","Unc50",0,0,0,0
"5566","Tomm40",0,0,0,0
"5567","Gm6654",0,0,0,0
"5568","X5930403L14Rik",0,0,0,0
"5569","Pclo",0,0,1,1
"5570","Aldoc",1,0,1,1
"5571","Gdap2",0,0,0,0
"5572","Wbp4",0,0,0,0
"5573","Cacnb2",1,0,0,0
"5574","Tgfbr1",1,0,0,0
"5575","Sez6l",0,1,0,0
"5576","Eef1d",0,0,0,0
"5577","Ptp4a3",0,0,0,0
"5578","Necap1",0,0,0,0
"5579","Ugdh",0,0,1,1
"5580","Kazn",0,0,0,0
"5581","Mff",0,0,0,0
"5582","Klhl22",0,0,0,0
"5583","Pim3",0,0,0,0
"5584","Lrrtm1",0,0,0,0
"5585","Zfp784",0,0,0,0
"5586","Atp5f1",0,1,0,0
"5587","Zfp622",0,0,0,0
"5588","Snap29",0,0,0,0
"5589","Dynlt1b",0,0,0,0
"5590","Rab7l1",0,0,0,0
"5591","Jup",0,0,1,1
"5592","Fkbp1a",1,1,1,1
"5593","Cirbp",0,0,0,0
"5594","Zfp322a",0,0,0,0
"5595","Ctdp1",0,0,0,0
"5596","Blmh",0,1,0,0
"5597","Hexim2",0,0,0,0
"5598","Fut8",0,0,0,0
"5599","Pcp4l1",1,1,1,1
"5600","Anp32e",0,0,0,0
"5601","Dlgap4",1,1,1,1
"5602","Osbpl1a",0,0,1,0
"5603","Arl2",0,0,0,0
"5604","Idh3b",0,0,0,0
"5605","Dennd1b",0,0,0,0
"5606","Tsc22d4",0,0,0,1
"5607","Poglut1",0,0,0,0
"5608","Hsd17b10",0,0,0,0
"5609","Synpr",1,1,1,1
"5610","Tmem5",0,0,0,0
"5611","Ece2",0,0,0,0
"5612","Cript",0,0,0,0
"5613","Dnm1l",0,0,0,0
"5614","Srsf3",0,1,0,0
"5615","Nsun2",0,0,0,0
"5616","Dhx35",0,0,0,0
"5617","Acvr1c",0,0,0,0
"5618","Tax1bp3",1,0,1,1
"5619","Fhl2",0,0,0,0
"5620","Acadl",1,0,0,1
"5621","Emc10",0,0,0,0
"5622","Mrps34",0,0,0,0
"5623","Ttll12",0,0,0,0
"5624","Tmed9",0,0,0,0
"5625","Skiv2l",0,0,0,0
"5626","Snhg11",0,0,0,1
"5627","Ncam1",1,0,1,1
"5628","Zfp423",0,0,0,0
"5629","Olfm1",1,0,1,1
"5630","Ngf",0,0,0,0
"5631","Nol3",0,0,0,0
"5632","Ndufa3",0,0,0,0
"5633","Hat1",0,0,0,0
"5634","Wbp7",0,0,0,0
"5635","Tmem145",0,0,0,0
"5636","Zdhhc7",0,0,0,0
"5637","Tmsb4x",1,0,1,1
"5638","Commd3",0,0,0,0
"5639","Cxx1a",1,0,0,1
"5640","Tm9sf2",0,0,0,0
"5641","B3galnt2",0,0,0,0
"5642","Taf15",0,0,0,1
"5643","Cct3",0,0,0,0
"5644","Gm13298",0,0,0,0
"5645","Tmem62",0,0,0,1
"5646","Fasn",0,0,0,1
"5647","X2810459M11Rik",0,0,0,0
"5648","Usp2",0,0,0,0
"5649","Lrp11",0,0,0,0
"5650","Glud1",0,0,0,1
"5651","Aldh3a2",0,0,0,0
"5652","Ap2a2",0,0,0,0
"5653","Ewsr1",0,0,0,0
"5654","Osbp",0,0,0,0
"5655","Dock10",0,0,0,0
"5656","Elovl4",0,0,0,0
"5657","Lin7c",0,0,0,0
"5658","Itm2b",1,0,0,1
"5659","Aurkaip1",0,0,0,0
"5660","Suv420h1",0,0,0,0
"5661","Mag",0,0,1,0
"5662","Dhx38",0,0,0,0
"5663","Dlg2",1,1,1,1
"5664","Rnf157",0,0,0,0
"5665","Pcdhb12",0,0,0,0
"5666","Eif4g2",0,0,0,1
"5667","Pigq",0,0,0,0
"5668","Ttc30a1",0,0,0,1
"5669","Arnt2",0,0,0,0
"5670","Rapgef4",0,0,0,0
"5671","Zfp790",0,0,0,0
"5672","Cds2",0,0,0,0
"5673","Tmem126a",0,0,0,0
"5674","Gtf2e1",0,0,0,0
"5675","Gspt2",0,0,0,0
"5676","Mfsd6",0,0,0,0
"5677","Rpl31.ps12",0,0,0,0
"5678","Dusp6",0,0,0,0
"5679","Ift122",0,0,0,0
"5680","Kcnc2",0,0,0,0
"5681","Zfp385a",0,0,1,1
"5682","Pdk2",0,0,0,1
"5683","Sptbn2",0,0,1,0
"5684","Lrrc40",0,1,0,0
"5685","Ppil3",0,0,0,0
"5686","Adrbk2",0,0,0,1
"5687","Tmem223",0,0,0,0
"5688","Exoc6b",0,0,0,0
"5689","Atl3",0,0,0,0
"5690","Pianp",0,0,0,0
"5691","Dcp1b",0,0,0,0
"5692","X1810041L15Rik",0,0,0,0
"5693","Tatdn2",0,0,0,0
"5694","Dhx57",0,0,0,0
"5695","Sdpr",0,0,0,0
"5696","Gfra4",0,0,0,0
"5697","Cttnbp2nl",1,0,0,1
"5698","Ddx24",0,0,0,0
"5699","D630045J12Rik",0,0,0,0
"5700","Tpp1",0,0,0,0
"5701","Bptf",0,0,0,0
"5702","Ptcd3",0,0,0,0
"5703","Scn1b",0,0,1,0
"5704","Dcbld1",0,0,0,0
"5705","Socs7",0,0,0,0
"5706","Tmem229a",0,0,1,1
"5707","Suclg2",0,0,0,0
"5708","Strap",0,0,0,0
"5709","Olfr1000",0,0,0,0
"5710","Ash1l",0,1,0,0
"5711","Vsnl1",1,0,1,1
"5712","Mpeg1",0,0,0,0
"5713","Hdac11",0,0,0,0
"5714","Sfxn4",0,0,0,0
"5715","Ktn1",0,0,0,0
"5716","Ppapdc1b",0,0,0,0
"5717","Rgl2",0,0,0,0
"5718","Rpl6",0,1,0,0
"5719","Mapkapk5",0,0,0,1
"5720","Atp6v1d",0,0,1,0
"5721","Ubald1",0,1,1,0
"5722","Rap1gap",0,0,1,0
"5723","Azi1",0,0,0,1
"5724","Ublcp1",0,0,0,0
"5725","Rpl37a",0,0,0,0
"5726","Mrpl43",0,0,0,0
"5727","Tmem59l",0,0,0,0
"5728","Tmprss5",0,0,0,0
"5729","Slco1c1",0,0,0,0
"5730","Ubxn6",0,0,0,0
"5731","Tceb3",0,0,0,0
"5732","Kansl1",0,0,0,0
"5733","Serpina3n",1,0,1,0
"5734","Purg",0,0,0,0
"5735","Prdm4",0,0,0,0
"5736","Stac2",0,0,1,0
"5737","Qrsl1",0,0,0,1
"5738","Slc25a19",0,0,0,0
"5739","X4930506M07Rik",0,0,0,0
"5740","Srpr",0,0,0,0
"5741","Dtx3",0,0,0,0
"5742","Dars",0,0,0,0
"5743","Tars2",0,0,0,0
"5744","Gosr1",0,0,0,0
"5745","Pex11b",0,0,0,1
"5746","Dut",0,0,0,0
"5747","Rab40b",0,0,1,1
"5748","Ankrd24",0,0,0,0
"5749","Maml2",0,0,0,0
"5750","Rhpn2",0,0,0,0
"5751","Zdhhc9",0,0,0,0
"5752","Trappc12",0,0,0,0
"5753","Atg16l1",0,0,0,0
"5754","Scrn2",0,0,0,1
"5755","Runx2",0,0,0,0
"5756","C130074G19Rik",0,0,0,0
"5757","Tgfb1i1",0,0,0,1
"5758","Lclat1",0,0,0,0
"5759","Trim30d",0,0,0,0
"5760","Kctd9",0,0,0,0
"5761","Coq7",0,0,0,0
"5762","Hs3st4",0,0,0,0
"5763","Pias1",0,0,0,0
"5764","Them6",0,0,0,0
"5765","X1190002N15Rik",0,0,0,0
"5766","Mcph1",0,0,0,0
"5767","Cstf1",0,0,0,0
"5768","Tbc1d2b",0,0,0,0
"5769","Pip4k2b",0,0,0,0
"5770","Acd",0,0,0,0
"5771","Tomm22",0,1,0,0
"5772","B9d1",0,0,0,0
"5773","Pold4",0,0,0,0
"5774","Senp6",0,0,0,0
"5775","Ehd4",0,0,0,0
"5776","Nt5c3",0,0,0,0
"5777","Scamp2",0,0,0,0
"5778","Zbtb43",0,0,0,0
"5779","Pelp1",0,0,0,0
"5780","Mmp16",0,0,0,0
"5781","Casp1",0,0,0,0
"5782","Etaa1",0,0,0,0
"5783","Amer2",0,0,0,1
"5784","Nars2",0,0,0,0
"5785","Ccdc127",0,0,0,0
"5786","Des",0,0,0,0
"5787","Sipa1",0,0,0,0
"5788","Nol10",0,0,0,0
"5789","Leng9",0,0,0,0
"5790","Zfp410",0,0,0,0
"5791","D3Ertd254e",0,0,0,0
"5792","Spen",0,0,0,0
"5793","Tbcb",0,0,0,0
"5794","Dhrs4",0,0,0,0
"5795","Pnpt1",0,0,0,0
"5796","Slc25a29",0,0,0,0
"5797","Rtn4r",0,0,0,0
"5798","Tnks",0,0,0,0
"5799","Carhsp1",0,0,0,0
"5800","Usp4",0,0,0,0
"5801","Rbm8a",0,0,0,1
"5802","Asic2",0,0,0,0
"5803","Sdf2l1",0,0,0,0
"5804","Mon1a",0,0,0,0
"5805","Cerk",0,0,0,0
"5806","A330050F15Rik",0,0,0,0
"5807","Tmem51",0,0,0,0
"5808","Puf60",0,0,0,0
"5809","Vstm4",1,0,1,1
"5810","Mplkip",0,0,0,0
"5811","Hsd17b7",0,0,0,0
"5812","Rab24",0,0,0,0
"5813","Sec22b",0,0,0,0
"5814","Asxl3",0,0,0,0
"5815","BC017643",0,0,0,0
"5816","X2310061I04Rik",0,0,0,0
"5817","Rabggta",0,0,0,0
"5818","Cdc42ep3",0,0,0,0
"5819","Epb4.1",0,0,0,0
"5820","Aebp1",1,0,1,0
"5821","Sfxn1",0,0,0,0
"5822","Kdelr2",0,0,0,0
"5823","Dctn1",0,1,1,0
"5824","Neb",0,0,0,0
"5825","Ap4s1",0,0,0,0
"5826","Stx4a",0,0,0,0
"5827","Rab4a",0,0,0,0
"5828","St3gal6",0,0,0,0
"5829","Hook2",0,0,0,0
"5830","X1700037C18Rik",0,0,0,0
"5831","Snx16",0,0,0,1
"5832","Cul3",0,0,0,0
"5833","Rnf166",0,0,0,0
"5834","Arhgap44",0,0,0,0
"5835","Amz1",0,0,0,0
"5836","Kcnh7",0,0,0,0
"5837","Cd2ap",0,0,0,0
"5838","Lingo2",0,0,0,0
"5839","Pigu",0,0,0,0
"5840","Ccdc28a",0,0,0,0
"5841","Stx8",0,0,0,0
"5842","Gak",0,0,0,0
"5843","Smad2",0,0,0,0
"5844","Rbm12b2",0,0,0,0
"5845","Abhd17c",0,0,0,0
"5846","Smg7",0,0,0,0
"5847","Sgsh",0,0,0,0
"5848","Dcun1d4",0,0,0,0
"5849","Bop1",0,0,0,0
"5850","Pld4",0,0,0,0
"5851","Tarsl2",0,0,0,0
"5852","Tns3",0,0,0,1
"5853","Apbb2",0,0,0,0
"5854","Atrnl1",0,0,0,0
"5855","Galnt10",0,0,0,0
"5856","Fdxr",1,0,0,0
"5857","Erc1",0,0,0,0
"5858","Patz1",0,0,0,0
"5859","Xpnpep1",0,0,0,0
"5860","Acaa1a",0,0,0,0
"5861","Med7",0,0,0,0
"5862","Cdyl",0,0,0,0
"5863","Usp49",0,0,0,0
"5864","Zdhhc1",0,0,0,0
"5865","Pabpc4",0,0,0,0
"5866","Josd1",0,0,0,1
"5867","Smim14",0,0,0,0
"5868","Rnf219",0,0,0,0
"5869","Orc2",0,0,0,1
"5870","Mobp",0,0,0,0
"5871","Agpat4",0,0,0,0
"5872","Sncaip",0,0,0,0
"5873","Ptp4a1",0,0,0,0
"5874","Ache",0,0,0,0
"5875","Ndfip2",0,0,0,0
"5876","Taf6",0,0,0,0
"5877","Bpifb9b",1,0,1,1
"5878","Fastkd5",0,0,0,0
"5879","Cxcl12",0,0,0,0
"5880","Adcyap1",0,0,0,0
"5881","Mtrr",0,0,0,0
"5882","Eif5a2",0,0,0,0
"5883","Zfp712",0,0,0,0
"5884","E2f5",0,0,0,0
"5885","X8430427H17Rik",0,0,0,0
"5886","Phtf1",0,0,0,0
"5887","Ece1",0,0,0,0
"5888","Chmp7",0,0,0,0
"5889","Trpm2",0,0,0,0
"5890","Mthfd1l",0,0,0,0
"5891","Vwa9",0,0,0,0
"5892","X1700017B05Rik",0,0,0,0
"5893","Sgpp2",0,0,0,0
"5894","Cdc40",0,0,0,0
"5895","Rnf121",0,0,0,0
"5896","X1110038F14Rik",0,0,0,0
"5897","Arl8b",0,1,0,0
"5898","Wls",1,0,1,1
"5899","Hars",0,0,0,0
"5900","Crybb3",0,0,0,0
"5901","Cyb561d1",0,0,0,0
"5902","Hopx",0,0,0,0
"5903","Rnf216",0,0,0,0
"5904","Nav2",0,0,0,0
"5905","Zfp68",0,0,0,1
"5906","Rhou",0,0,0,0
"5907","N6amt1",0,0,0,0
"5908","Hpgds",0,0,0,0
"5909","Slain1",0,0,0,0
"5910","Kcnk10",0,0,0,0
"5911","Cxxc4",0,0,0,0
"5912","Rbmxl1",0,0,0,0
"5913","Brsk1",0,0,0,0
"5914","Stxbp2",0,0,0,0
"5915","Prr14l",0,0,0,0
"5916","BC004004",0,0,0,0
"5917","Stat5a",0,0,0,0
"5918","Ahr",0,0,0,0
"5919","Pcdh15",0,0,0,0
"5920","Paxip1",0,0,0,0
"5921","Alg3",0,0,0,0
"5922","Utp3",0,0,0,0
"5923","Zfp574",0,0,0,0
"5924","Zkscan2",0,0,0,0
"5925","Helb",0,0,0,0
"5926","Slco3a1",0,0,0,0
"5927","Smarcc1",0,0,0,0
"5928","Ddc",0,0,0,0
"5929","Srsf10",0,0,0,0
"5930","Csrnp1",0,0,0,0
"5931","Nova2",0,0,0,0
"5932","Slc35e4",0,0,0,0
"5933","Rabgef1",0,0,0,0
"5934","Axin2",0,0,0,0
"5935","Pbdc1",0,0,0,0
"5936","Fancl",0,0,0,0
"5937","Gdap1l1",0,0,0,0
"5938","Cdkl5",0,0,0,0
"5939","Ddx54",0,0,0,0
"5940","Dctn5",0,0,0,0
"5941","Keap1",0,0,0,0
"5942","Ube2i",0,0,1,0
"5943","Tdp1",0,0,0,0
"5944","Naa35",0,0,0,0
"5945","Agtr1a",0,0,0,0
"5946","Evi2a",0,0,0,0
"5947","Gcnt4",0,0,0,0
"5948","Opalin",0,0,0,0
"5949","Dcp2",0,0,0,0
"5950","Kdm3a",0,0,0,0
"5951","Chchd6",0,0,0,0
"5952","Fancg",0,0,0,1
"5953","BC029722",0,0,0,0
"5954","Hdgfrp3",0,0,0,0
"5955","Proz",0,0,0,0
"5956","Pou3f1",0,0,0,0
"5957","Sipa1l3",0,0,0,0
"5958","Fanci",0,0,0,0
"5959","Uchl3",0,0,0,0
"5960","Pter",0,0,0,0
"5961","Mocs1",0,0,0,0
"5962","Mrps35",0,0,0,0
"5963","D19Bwg1357e",0,0,0,0
"5964","Cactin",0,0,0,0
"5965","Amacr",0,0,0,0
"5966","Tmtc3",0,0,0,0
"5967","Hsf2",0,0,0,0
"5968","Otop2",0,0,1,0
"5969","Wdr46",0,0,0,0
"5970","Incenp",0,0,0,1
"5971","Renbp",0,0,0,0
"5972","Ebp",0,0,0,0
"5973","Gm13375",0,0,0,0
"5974","Ppp6r3",0,0,0,0
"5975","Itgb5",0,0,0,0
"5976","Epha5",0,0,1,0
"5977","X2610305D13Rik",0,0,0,0
"5978","Ddit3",0,0,0,0
"5979","Cnnm2",0,0,0,0
"5980","Lrrc24",0,0,0,0
"5981","Ap1s2",0,0,0,0
"5982","Capn3",0,0,0,0
"5983","Coro2b",0,0,0,0
"5984","Slitrk4",0,0,0,0
"5985","Fbln5",0,0,0,0
"5986","Usp20",0,0,0,0
"5987","Man1c1",0,0,0,0
"5988","Gas5",0,0,0,0
"5989","Rpn1",0,0,0,0
"5990","Rassf10",0,0,0,0
"5991","Derl1",0,0,0,0
"5992","Mcmbp",0,0,0,0
"5993","Inpp4b",0,0,0,0
"5994","Txlna",0,0,0,0
"5995","Nipsnap3b",0,0,0,0
"5996","Tmem181c.ps",0,0,0,0
"5997","Rc3h1",0,0,0,0
"5998","Rgs2",0,0,0,0
"5999","Nup54",0,0,0,0
"6000","Rrp1b",0,0,0,0
"6001","Zfp617",0,0,0,0
"6002","Snhg1",0,0,0,0
"6003","Prelid1",0,0,0,0
"6004","Ifngr1",0,0,0,0
"6005","Dagla",0,0,0,0
"6006","Rad1",0,0,0,0
"6007","Bsdc1",0,0,0,0
"6008","Synrg",0,0,0,0
"6009","Cep57",0,0,0,0
"6010","Arl4c",0,0,0,0
"6011","Lrrc8d",0,0,0,0
"6012","Rbm15b",0,0,0,0
"6013","Kcnh8",0,0,0,0
"6014","Slc25a16",0,0,0,0
"6015","Tbc1d22a",0,0,0,0
"6016","Cit",0,0,0,0
"6017","Dnajb12",0,0,0,0
"6018","Mllt6",0,0,0,0
"6019","Ctnnbip1",0,0,0,1
"6020","Col3a1",1,0,0,0
"6021","Fam118a",0,0,0,0
"6022","Impdh1",0,0,0,0
"6023","Pak7",0,0,0,1
"6024","Btd",0,0,0,0
"6025","Fos",0,1,0,0
"6026","Usp10",0,0,0,0
"6027","Pank2",0,0,0,0
"6028","Ttc33",0,0,0,0
"6029","Golt1b",0,0,0,0
"6030","Arhgap17",0,0,0,0
"6031","Ripply2",0,0,0,0
"6032","Fam175b",0,0,0,0
"6033","Slc16a6",0,0,0,0
"6034","Wwc2",0,0,0,0
"6035","X6430573F11Rik",0,0,0,0
"6036","Dock4",0,0,0,0
"6037","Kctd5",0,0,0,0
"6038","Rhbdl3",0,0,0,0
"6039","Taf2",0,0,0,0
"6040","Gnpda2",0,0,0,0
"6041","Supv3l1",0,0,0,0
"6042","Kcna6",0,0,0,0
"6043","AI854517",0,0,0,0
"6044","X4930452B06Rik",0,0,0,0
"6045","Cyb561",0,0,0,0
"6046","Cuta",0,0,0,0
"6047","B3galt5",0,0,0,0
"6048","Usp35",0,0,0,0
"6049","Myadml2",0,0,0,0
"6050","Fbl",0,0,0,0
"6051","Card10",0,0,0,0
"6052","Uaca",0,0,0,0
"6053","X1700021F05Rik",0,0,0,0
"6054","Cd302",0,0,0,0
"6055","Ccdc61",1,0,0,0
"6056","Clic5",0,0,0,0
"6057","Hdac8",0,0,0,0
"6058","Gcc2",0,0,0,0
"6059","Morc2a",0,0,0,0
"6060","Kdm4b",0,0,0,0
"6061","Apba3",0,0,0,0
"6062","Stk3",0,0,0,0
"6063","Tecpr1",0,0,0,0
"6064","Atp13a1",0,0,0,0
"6065","Ddx41",0,0,0,0
"6066","Slc35b3",0,0,0,0
"6067","Ibtk",0,0,0,0
"6068","Slco5a1",0,0,0,0
"6069","Akt2",0,0,0,0
"6070","Ctsh",0,0,0,0
"6071","Kansl1l",0,0,0,0
"6072","Gng11",0,0,0,0
"6073","Rab35",0,0,0,0
"6074","Frmd4a",0,0,0,0
"6075","Rpp21",0,0,0,0
"6076","Kbtbd11",0,0,0,1
"6077","Ccnc",0,0,0,0
"6078","Msn",0,0,0,0
"6079","Rab11fip3",0,0,0,0
"6080","Mnt",0,0,0,0
"6081","Gls2",0,0,0,0
"6082","Wdr83",0,0,0,0
"6083","Neurod1",0,0,0,0
"6084","Crtac1",0,0,0,0
"6085","Kcnc3",0,0,0,0
"6086","Cad",0,0,0,0
"6087","Kat6a",0,0,0,0
"6088","F3",0,0,0,0
"6089","Slc6a15",0,0,0,0
"6090","Lrp3",0,0,0,0
"6091","Nicn1",0,0,0,1
"6092","Gnpnat1",0,0,0,0
"6093","Tox4",0,0,0,0
"6094","Traf3",0,0,0,0
"6095","Dolk",0,0,0,0
"6096","C77370",0,0,0,0
"6097","Pdrg1",0,0,0,0
"6098","Tanc1",0,0,0,0
"6099","Rbm22",0,0,0,0
"6100","Mrpl16",0,0,0,0
"6101","Coq10a",0,0,0,0
"6102","Fam181b",1,0,0,0
"6103","Dnmt3a",0,0,0,0
"6104","Glis2",0,0,0,0
"6105","Aldh18a1",0,0,0,0
"6106","Wipf1",0,0,0,0
"6107","Ap4b1",0,0,0,0
"6108","Zfp346",0,0,0,0
"6109","Ythdf2",0,0,0,0
"6110","Morc3",0,0,0,0
"6111","Pctp",0,0,0,0
"6112","Mafb",0,0,0,0
"6113","Pex19",0,0,0,0
"6114","Slc18b1",0,0,0,0
